,nodes_pred,nodes_Conv_clas,nodes_Dense_clas,kernel_size,strides,learning_rate_pred,learning_rate_clas,batch_sizes_pred,batch_sizes_clas,val_treshold_pred,val_treshold_clas,max_val_amount_pred,max_val_amount_clas,val_freq_pred,val_freq_clas,EPOCHS_pred,EPOCHS_clas,time_steps,trials,brain_areas,mse_pred,mse_clas,true_positive_clas,true_negative_clas,STOP_pred,STOP_clas,time,brain_area
128,75,25,5,10,2,5e-06,0.0001,50,10,1e-08,1e-08,50,200,25,2,30,25,100,1000,1000,0.02358862652566892,0.11976409474485458,0.5555555555555556,0.9460269865067467,Max val increment,Max Epochs,31.34140682220459,115
129,50,25,5,10,2,0.0001,0.0001,200,10,1e-08,1e-08,50,200,25,2,30,25,100,1000,1000,0.030635374845786763,0.12970811068212737,0.5495495495495496,0.9370314842578711,Max val increment,Max Epochs,23.37775421142578,115
130,50,25,25,10,2,5e-06,0.0001,50,10,1e-08,1e-08,200,200,25,2,30,25,100,1000,1000,0.029429586484637234,0.0710945291558945,0.933933933933934,0.9025487256371814,Max_epochs,Max Epochs,48.6654589176178,115
131,125,25,25,10,2,0.0001,0.0001,50,10,1e-08,1e-08,200,200,25,2,25,25,100,1000,1000,0.03135549463449448,0.2327674324191802,1.0,0.2608695652173913,Max val increment,Max Epochs,37.87730598449707,115
132,50,25,25,10,2,5e-06,0.0001,200,10,1e-08,1e-08,50,200,25,2,30,25,100,1000,1000,0.026711671343536955,0.22163231198737748,0.0,1.0,Max val increment,Max val increment,22.653392791748047,115
133,75,25,25,10,2,0.0001,0.0001,50,10,1e-10,1e-08,200,200,25,2,30,25,100,1000,1000,0.028621274751198234,0.10900807430231156,0.8408408408408409,0.9010494752623688,Max val increment,Max Epochs,32.222548961639404,115
134,50,25,25,10,2,5e-06,0.0001,200,10,1e-08,1e-08,50,200,25,2,35,25,100,1000,1000,0.032695007318129146,0.18681902852165128,0.3333333333333333,0.9265367316341829,Max val increment,Max Epochs,25.474485874176025,115
135,50,30,20,10,1,0.0001,0.0001,50,10,1e-08,1e-08,200,200,25,2,30,25,100,1000,1000,0.02921310101626606,0.1193211874425628,0.996996996996997,0.7526236881559221,Max val increment,Max val increment,38.60173583030701,115
136,50,30,20,10,1,5e-06,0.0001,200,10,1e-08,1e-08,200,200,25,2,25,25,100,1000,1000,0.029541521366629832,0.15736203287474967,0.0,1.0,Max_epochs,Max Epochs,29.621690034866333,115
137,50,15,5,10,1,0.0001,0.0001,50,10,1e-08,1e-08,50,200,25,2,30,40,100,1000,1000,0.028600027589250124,0.22032688810205509,0.21921921921921922,0.9730134932533733,Max val increment,Max Epochs,26.603451251983643,115
138,75,30,20,10,2,5e-06,0.005,50,10,1e-09,1e-08,200,200,25,2,35,25,100,1000,1000,0.028655956162681635,0.10960798266991287,0.8738738738738738,0.8770614692653673,Max_epochs,Max val increment,52.10200023651123,115
139,50,30,20,10,2,5e-06,0.005,200,10,1e-10,1e-08,50,200,25,2,30,25,100,1000,1000,0.03221933256229743,0.23622129857472923,0.07807807807807808,0.9430284857571214,Max val increment,Max val increment,21.398263931274414,115
140,100,25,10,10,1,0.0001,0.0001,50,25,1e-08,1e-08,200,200,25,2,35,40,100,1000,1000,0.029661293805580264,0.2727145654106922,1.0,0.44377811094452774,Max val increment,Max Epochs,29.77552580833435,115
141,50,25,10,10,1,1e-06,0.0001,200,25,1e-08,1e-08,50,200,25,2,25,40,100,1000,1000,0.03252531916757678,0.20139134052091043,0.0,1.0,Max_epochs,Max Epochs,28.927308082580566,115
142,50,25,20,10,1,5e-06,0.0001,50,10,1e-08,1e-08,200,200,25,2,30,25,100,1000,1000,0.02860500129339179,0.1868371789170883,0.18018018018018017,0.9610194902548725,Max val increment,Max Epochs,42.4411301612854,115
143,50,40,10,10,2,0.0001,0.0001,50,25,1e-08,1e-08,200,200,25,2,30,40,100,1000,1000,0.025592196237833563,0.0726227103659896,0.9069069069069069,0.9175412293853074,Max val increment,Max Epochs,26.572893857955933,115
144,50,40,10,10,2,1e-06,0.0001,200,25,1e-08,1e-08,50,200,25,2,35,40,100,1000,1000,0.032106527803155156,0.21342616460824557,0.0,1.0,Max_epochs,Max Epochs,30.672497749328613,115
145,75,30,5,6,1,5e-06,0.0001,50,10,1e-10,1e-08,200,200,25,2,30,40,100,1000,1000,0.02853012130605865,0.166293438378637,1.0,0.6761619190404797,Max val increment,Max Epochs,46.58657789230347,115
146,50,30,5,6,1,0.0001,0.0001,50,10,1e-09,1e-08,200,200,25,2,30,40,100,1000,1000,0.030076951098588278,0.2205934032539152,0.0,1.0,Max val increment,Max val increment,24.053888082504272,115
147,50,25,25,10,1,1e-06,0.005,200,10,1e-08,1e-08,50,200,25,2,25,25,100,1000,1000,0.031056967200029498,0.221881348086545,0.015015015015015015,0.9970014992503748,Max_epochs,Max val increment,27.38495111465454,115
148,50,15,5,6,2,5e-06,0.0001,100,10,1e-08,1e-08,200,200,25,2,35,40,100,1000,1000,0.02771167661083283,0.20801921023992725,0.0,1.0,Max val increment,Max Epochs,37.198623180389404,115
149,50,30,10,10,1,0.0001,0.0001,50,25,1e-08,1e-08,50,200,25,2,30,40,100,1000,1000,0.028697418343681575,0.08853311521969882,0.8738738738738738,0.8905547226386806,Max val increment,Max Epochs,23.92724299430847,115
150,75,30,10,10,1,5e-06,0.0001,200,25,1e-10,1e-08,200,200,25,2,35,40,100,1000,1000,0.028928579546613802,0.26130953856030337,0.036036036036036036,0.9880059970014993,Max_epochs,Max Epochs,32.92097091674805,115
151,50,25,20,6,1,1e-06,0.0001,50,10,1e-08,1e-08,50,200,25,2,30,25,100,1000,1000,0.031959467455134616,0.21537913894604327,0.14714714714714713,0.9850074962518741,Max val increment,Max Epochs,33.02314496040344,115
152,125,30,5,2,2,0.0001,0.0001,100,10,1e-08,1e-08,200,200,25,5,25,40,100,1000,1000,0.028623910164877427,0.20971705735524573,0.996996996996997,0.4257871064467766,Max val increment,Max Epochs,31.256739139556885,115
153,50,30,5,2,2,5e-06,0.0001,50,10,1e-08,1e-08,200,200,25,5,30,40,100,1000,1000,0.02229762438466939,0.22216219282365465,0.0,1.0,Max val increment,Max val increment,33.92536211013794,115
154,50,30,5,10,1,1e-06,0.005,200,25,1e-09,1e-08,50,200,25,5,35,40,100,1000,1000,0.03152625191051216,0.24713989219598897,0.0,1.0,Max_epochs,Max Epochs,30.37888503074646,115
155,50,15,10,2,2,0.0001,0.0001,50,10,1e-08,1e-08,200,50,25,2,30,30,100,1000,1000,0.019681637656713324,0.22449292229234033,0.0,1.0,Max val increment,Max val increment,23.35456395149231,115
156,50,25,20,10,1,5e-06,0.0001,100,10,1e-10,1e-08,200,200,25,5,30,30,100,1000,1000,0.03036399849560835,0.10424140588443326,0.8138138138138138,0.8920539730134932,Max val increment,Max Epochs,30.55164885520935,115
157,50,25,20,10,1,1e-06,0.0001,50,10,1e-08,1e-08,50,200,25,5,35,30,100,1000,1000,0.028547799541218555,0.1492377566374688,0.6246246246246246,0.8860569715142429,Max val increment,Max Epochs,30.886656999588013,115
158,75,25,5,6,1,0.0001,0.0001,200,10,1e-08,1e-08,200,200,25,5,30,30,100,1000,1000,0.02973543075809946,0.14913182946331188,0.5105105105105106,0.9505247376311844,Max_epochs,Max Epochs,31.499234914779663,115
159,50,30,25,10,2,5e-06,0.0001,50,25,1e-08,1e-08,50,50,25,2,25,30,100,1000,1000,0.02752009098370861,0.21966817969042182,0.0,1.0,Max val increment,Max val increment,32.76062989234924,115
160,50,15,20,2,1,1e-06,0.0001,100,10,1e-08,1e-08,200,200,25,5,35,30,100,1000,1000,0.03290062215875855,0.22180733908256575,0.0,1.0,Max val increment,Max val increment,29.46642303466797,115
161,50,25,10,6,2,0.0001,0.005,50,10,1e-10,1e-09,200,50,25,2,30,30,100,1000,1000,0.029513811747401877,0.2305349960611419,0.0,1.0,Max val increment,Max val increment,22.34918189048767,115
162,50,25,5,10,1,5e-06,0.0001,200,25,1e-08,1e-08,50,200,25,5,30,30,100,1000,1000,0.0271859065498318,0.2228922554274559,0.0,1.0,Max val increment,Max Epochs,23.557088136672974,115
163,50,30,20,10,1,1e-06,0.0001,50,10,1e-09,1e-08,200,200,25,2,35,25,100,1000,1000,0.03300322303787542,0.21333920912738683,0.0,1.0,Max val increment,Max val increment,33.08812165260315,115
164,50,15,10,2,2,0.0001,0.0001,100,10,1e-08,1e-09,50,50,25,5,30,25,100,1000,1000,0.02951692372364147,0.16800965069880375,0.23723723723723725,0.967016491754123,Max val increment,Max Epochs,23.573193311691284,115
165,75,25,5,6,1,5e-06,0.005,200,5,1e-08,1e-08,200,200,25,2,25,35,100,1000,1000,0.026894420862640683,0.21740544700007502,0.0,1.0,Max_epochs,Max val increment,27.522982120513916,115
166,50,30,25,8,1,1e-06,0.0001,50,25,1e-10,1e-09,50,50,25,5,30,30,100,1000,1000,0.03170515514746543,0.2187594666271001,0.0,1.0,Max val increment,Max val increment,28.076679229736328,115
167,50,25,20,10,2,5e-06,0.0001,200,10,1e-08,1e-08,200,200,25,5,35,40,100,1000,1000,0.025298420036727963,0.11128858043698321,0.7387387387387387,0.904047976011994,Max_epochs,Max val increment,31.574039936065674,115
168,50,25,20,10,2,5e-05,0.0001,100,10,1e-08,1e-08,200,200,25,2,20,40,100,1000,1000,0.029649907086037285,0.1647924945958908,1.0,0.6341829085457271,Max_epochs,Max val increment,32.54887795448303,115
169,50,25,20,10,2,0.0001,0.0001,50,10,1e-08,1e-08,50,200,25,2,30,40,100,1000,1000,0.0291843576896314,0.13219183408029386,0.46546546546546547,0.9610194902548725,Max val increment,Max val increment,23.924771785736084,115
170,50,15,20,10,1,0.005,0.0001,200,10,1e-10,1e-08,200,200,25,5,35,25,100,1000,1000,0.03637615193960994,0.2240350286097824,0.0,1.0,Max val increment,Max val increment,23.859577178955078,115
171,75,25,10,6,2,1e-06,0.0001,50,5,1e-08,1e-09,50,50,25,2,30,40,100,1000,1000,0.029888623890313357,0.2233674234679121,0.0,1.0,Max_epochs,Max val increment,47.42062497138977,115
172,50,30,5,2,1,5e-06,0.0001,100,10,1e-09,1e-08,200,200,25,5,25,35,100,1000,1000,0.028766438265322544,0.2187165431808421,0.0,1.0,Max_epochs,Max val increment,31.924638986587524,115
173,100,35,15,4,3,5e-05,0.005,200,25,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.02626471645639882,0.23241180927252572,0.03903903903903904,0.992503748125937,Max val increment,Max Epochs,25.032707929611206,115
174,175,35,5,4,3,5e-05,5e-05,200,50,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.030040281928742748,0.22292168332426257,0.0,1.0,Max_epochs,Max Epochs,27.266620874404907,115
175,100,40,5,4,3,5e-05,0.005,200,25,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.02816414810214289,0.22244804667307236,0.0,1.0,Max val increment,Max Epochs,23.218496799468994,115
176,100,35,15,4,3,5e-05,0.0001,200,25,1e-10,1e-10,50,50,50,10,20,20,100,1000,1000,0.028245457711498535,0.22028461877336167,0.0,1.0,Max_epochs,Max Epochs,26.149571895599365,115
177,100,35,5,8,3,5e-05,5e-05,200,50,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.03062056273445793,0.2229964969063133,0.0,1.0,Max_epochs,Max Epochs,25.57786798477173,115
178,100,20,5,4,3,5e-05,0.005,200,25,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.028074952858877653,0.23099159046291168,0.0,1.0,Max_epochs,Max Epochs,26.029240131378174,115
179,100,40,5,8,3,5e-05,0.0001,200,25,1e-10,1e-10,50,50,50,10,20,20,100,1000,1000,0.025869797844789752,0.20161449205505805,0.0,1.0,Max val increment,Max Epochs,23.835299968719482,115
180,150,35,20,10,2,0.0001,0.0001,50,5,1e-08,1e-09,200,100,25,2,40,25,100,1000,1000,0.02830772873200789,0.07642122166412511,0.948948948948949,0.889055472263868,Max val increment,Max val increment,30.80642604827881,115
181,100,35,20,10,2,1e-06,0.0001,50,5,1e-08,1e-09,200,100,25,2,20,25,100,1000,1000,0.03224587633848218,0.22891741626231005,0.0,1.0,Max val increment,Max val increment,28.755716800689697,115
182,175,35,10,10,1,5e-06,0.0001,100,10,1e-08,1e-08,200,100,25,2,25,25,100,1000,1000,0.029541461750881053,0.1737068108829905,0.39039039039039036,0.9460269865067467,Max_epochs,Max val increment,40.103410959243774,115
183,100,35,20,6,2,1e-06,0.0001,50,5,1e-08,1e-09,200,50,25,2,20,25,100,1000,1000,0.030296678301416687,0.22295610095869603,0.0,1.0,Max val increment,Max val increment,29.160223960876465,115
184,100,20,25,2,1,0.0001,0.0001,100,10,1e-08,1e-08,200,100,25,2,20,25,100,1000,1000,0.029699459780671063,0.2223793788425273,0.0,1.0,Max val increment,Max val increment,22.95683264732361,115
185,100,35,20,10,1,5e-06,0.0001,50,10,1e-09,1e-09,200,50,25,2,25,40,100,1000,1000,0.028115642089763228,0.2181983486933313,0.0,1.0,Max val increment,Max val increment,43.54615020751953,115
186,100,35,10,6,2,0.005,0.0001,50,5,1e-08,1e-08,200,200,25,2,15,25,100,1000,1000,0.03856534173930546,0.22216701009810003,0.0,1.0,Max val increment,Max val increment,22.048187017440796,115
187,150,20,20,10,1,1e-06,0.0001,100,10,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.02985224834531082,0.20202611095499798,0.1891891891891892,0.974512743628186,Max_epochs,Max Epochs,32.98333501815796,115
188,100,35,10,2,2,0.0001,0.0001,50,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.029100982603255037,0.1435664777208626,0.993993993993994,0.7781109445277361,Max val increment,Max Epochs,25.689001083374023,115
189,175,35,10,2,2,5e-06,0.0001,50,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.0243861788700487,0.10632627121552253,0.9519519519519519,0.9010494752623688,Max val increment,Max Epochs,37.39999794960022,115
190,125,35,10,2,2,1e-06,0.0001,100,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.03022828964905874,0.22263402774528754,0.0,1.0,Max val increment,Max Epochs,30.79796028137207,115
191,100,35,10,2,2,5e-06,0.0001,50,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.031136395140475493,0.3007467571557898,1.0,0.4407796101949025,Max val increment,Max Epochs,38.9808931350708,115
192,100,35,10,2,2,0.0001,0.0001,50,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.030112060805320497,0.22274439162987175,0.0,1.0,Max val increment,Max val increment,22.277302026748657,115
193,100,35,10,2,1,1e-06,0.0001,100,10,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.031114067391855287,0.21946680211838895,0.0,1.0,Max val increment,Max val increment,29.80004906654358,115
194,100,35,25,10,2,0.005,0.0001,50,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.03394658882168307,0.23301402269605426,0.0,1.0,Max val increment,Max val increment,22.103389978408813,115
195,125,20,20,6,1,5e-06,0.0001,50,10,1e-10,1e-10,50,200,50,10,20,20,100,1000,1000,0.02619706572145907,0.09411180750139786,0.987987987987988,0.8365817091454273,Max val increment,Max Epochs,34.82127070426941,115
196,150,20,20,6,1,0.0001,0.0001,100,10,1e-10,1e-10,50,200,50,10,20,20,100,1000,1000,0.0293113641759552,0.17860745719515175,0.0,1.0,Max val increment,Max Epochs,24.365088939666748,115
197,175,35,20,6,1,1e-06,0.0001,200,10,1e-10,1e-10,50,200,50,10,20,20,100,1000,1000,0.028861813355435674,0.2429117842134226,0.9579579579579579,0.39430284857571213,Max val increment,Max Epochs,28.930207014083862,115
198,100,35,20,6,1,5e-06,0.0001,50,10,1e-10,1e-10,50,200,50,10,20,20,100,1000,1000,0.027089710030639813,0.14756068109685308,1.0,0.6866566716641679,Max val increment,Max Epochs,38.55150008201599,115
199,100,35,20,6,1,1e-06,0.0001,50,10,1e-10,1e-10,50,200,50,10,20,20,100,1000,1000,0.03175904223859341,0.210511538709529,0.1921921921921922,0.9700149925037481,Max val increment,Max Epochs,25.98166012763977,115
200,100,35,20,6,1,0.0001,0.0001,200,10,1e-10,1e-10,50,200,50,10,20,20,100,1000,1000,0.02987082587068332,0.31197302197212257,0.006006006006006006,1.0,Max_epochs,Max Epochs,28.05841374397278,115
201,125,35,10,2,2,5e-06,0.0001,100,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.02780814402511082,0.14706938060140753,0.0,1.0,Max_epochs,Max Epochs,33.626235008239746,115
202,100,20,20,10,1,1e-06,0.005,50,10,1e-10,1e-10,50,50,50,10,20,20,100,1000,1000,0.03007002618837825,0.2211426107355177,0.02702702702702703,0.9940029985007496,Max val increment,Max val increment,25.59140419960022,115
203,100,35,10,6,1,0.005,0.0001,50,5,1e-10,1e-10,50,200,50,5,20,20,100,1000,1000,0.030724466598039166,0.22614604113275993,0.0,1.0,Max val increment,Max val increment,22.61691689491272,115
204,100,35,5,10,2,0.0001,0.0001,200,10,1e-10,1e-08,50,200,50,5,20,20,100,1000,1000,0.020008480585228406,0.22636657212453956,0.0,1.0,Max val increment,Max val increment,23.684847116470337,115
205,100,35,20,2,1,5e-06,0.0001,100,10,1e-08,1e-10,50,50,50,10,20,40,100,1000,1000,0.02810425188749043,0.09904804092833303,0.6336336336336337,0.9610194902548725,Max_epochs,Max val increment,33.89579391479492,115
206,150,20,20,6,2,1e-06,0.0001,50,5,1e-10,1e-08,50,200,50,5,20,20,100,1000,1000,0.029369228806763417,0.14971039144312964,0.3993993993993994,0.9490254872563718,Max val increment,Max Epochs,29.989053964614868,115
207,125,35,25,10,1,0.0001,5e-05,200,10,1e-08,1e-10,50,200,50,10,40,40,100,1000,1000,0.01894759559225586,0.318888331505333,0.021021021021021023,0.9940029985007496,Max val increment,Max Epochs,29.9279568195343,115
208,100,35,10,2,1,5e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,20,100,1000,1000,0.022510132352671804,0.22553199247091532,0.0,1.0,Max val increment,Max val increment,37.20017910003662,115
209,175,35,5,6,2,0.0001,0.005,200,25,1e-08,1e-10,50,200,50,5,20,40,100,1000,1000,0.03154737835701076,0.2350274824042814,0.8408408408408409,0.8980509745127436,Max_epochs,Max val increment,27.52868103981018,115
210,100,35,5,6,2,1e-06,0.005,50,25,1e-10,1e-10,100,200,100,5,25,15,100,1000,1000,0.02905047252292987,0.1897647706208837,0.33633633633633636,0.9565217391304348,Max_epochs,Max Epochs,39.51030778884888,115
211,100,30,20,10,1,5e-06,0.0001,100,5,1e-08,1e-08,100,200,100,5,25,15,100,1000,1000,0.028965157404580062,0.08883089414842109,0.993993993993994,0.8365817091454273,Max_epochs,Max Epochs,33.39872097969055,115
212,125,30,20,10,1,0.005,0.0001,50,5,1e-10,1e-08,100,200,100,5,25,15,100,1000,1000,0.03484887654062782,0.2235425269616949,0.0,1.0,Max val increment,Max val increment,26.385442972183228,115
213,100,45,20,10,1,1e-06,0.0001,200,5,1e-08,1e-08,100,200,100,5,25,15,100,1000,1000,0.030208742670875817,0.11578197659182107,0.7207207207207207,0.904047976011994,Max_epochs,Max Epochs,31.11273765563965,115
214,100,30,20,10,1,0.0001,0.0001,100,10,1e-08,1e-10,100,200,100,5,25,15,100,1000,1000,0.03253629226652734,0.4048238721304315,1.0,0.20089955022488756,Max_epochs,Max Epochs,31.905513286590576,115
215,100,30,20,10,1,5e-06,0.0001,50,10,1e-10,1e-10,100,200,100,5,25,15,100,1000,1000,0.02824535492371534,0.18001700027439838,1.0,0.5892053973013494,Max val increment,Max Epochs,38.45178008079529,115
216,100,30,20,10,1,1e-06,0.0001,50,10,1e-08,1e-10,100,200,100,5,25,15,100,1000,1000,0.02510050253856991,0.1770274085272248,1.0,0.704647676161919,Max_epochs,Max Epochs,40.37816905975342,115
217,100,30,20,10,1,1e-06,0.0001,200,10,1e-10,1e-10,100,200,100,5,25,15,100,1000,1000,0.023742728704387973,0.19373748852206343,0.0,1.0,Max_epochs,Max Epochs,27.64630389213562,115
218,100,30,20,10,1,5e-06,0.0001,50,10,1e-08,1e-10,100,200,100,5,25,15,100,1000,1000,0.028269795084669314,0.19055320064642456,0.2912912912912913,0.9760119940029985,Max_epochs,Max Epochs,40.922510862350464,115
219,150,30,20,10,1,0.0001,0.0001,100,10,1e-10,1e-10,100,200,100,5,25,15,100,1000,1000,0.028038429753543686,0.23287487600645038,0.10810810810810811,0.9850074962518741,Max_epochs,Max Epochs,33.31814217567444,115
220,125,35,5,2,2,1e-06,0.0001,200,5,1e-08,1e-08,100,200,100,5,25,15,100,1000,1000,0.03115960969451714,0.222299824705528,0.0,1.0,Max_epochs,Max val increment,27.749412059783936,115
221,100,20,10,6,1,0.005,0.0001,50,10,1e-10,1e-10,100,200,100,5,20,15,100,1000,1000,0.03333534745775501,0.22206119698312177,0.0,1.0,Max val increment,Max val increment,25.6667320728302,115
222,100,30,20,8,1,5e-06,0.005,100,25,1e-08,1e-08,100,200,100,5,20,15,100,1000,1000,0.028718564612849683,0.22228585529665465,0.0,1.0,Max_epochs,Max Epochs,29.24420404434204,115
223,100,35,20,10,2,0.0001,0.0001,200,5,1e-08,1e-10,100,200,100,5,25,40,100,1000,1000,0.027761435685965376,0.11475274642656658,0.993993993993994,0.7736131934032984,Max_epochs,Max val increment,29.869009971618652,115
224,100,35,20,10,2,1e-06,0.0001,50,5,1e-10,1e-10,100,200,100,5,20,40,100,1000,1000,0.030086037769745024,0.13447467571081761,0.996996996996997,0.7556221889055472,Max_epochs,Max val increment,38.32885718345642,115
225,175,35,20,10,2,5e-06,0.0001,200,5,1e-08,1e-10,100,200,100,5,20,40,100,1000,1000,0.02831055133211067,0.10480728622208776,0.7387387387387387,0.9370314842578711,Max_epochs,Max val increment,32.01307225227356,115
226,100,35,20,10,2,0.0001,0.0001,50,5,1e-10,1e-10,100,200,100,5,40,40,100,1000,1000,0.022832308031763518,0.10462599764977336,0.7807807807807807,0.9295352323838081,Max val increment,Max val increment,41.58136200904846,115
227,100,35,20,10,2,1e-06,0.0001,100,5,1e-08,1e-10,100,200,100,5,40,40,100,1000,1000,0.02942277092296103,0.11516509034070782,0.6216216216216216,0.9415292353823088,Max_epochs,Max val increment,42.982038736343384,115
228,100,35,20,10,2,5e-05,0.0001,50,5,1e-10,1e-10,100,200,100,5,15,40,100,1000,1000,0.02899469066195007,0.06498139516793276,0.96996996996997,0.889055472263868,Max_epochs,Max val increment,35.166247844696045,115
229,125,35,20,10,2,5e-06,0.0001,200,5,1e-08,1e-10,100,200,100,5,40,40,100,1000,1000,0.02996716625018243,0.14965585954569552,1.0,0.7181409295352323,Max_epochs,Max val increment,34.053049087524414,115
230,100,35,20,10,2,0.0001,0.0001,100,5,1e-08,1e-10,100,200,100,5,15,40,100,1000,1000,0.028506710088049735,0.09585908594989569,0.954954954954955,0.8830584707646177,Max_epochs,Max val increment,32.167218923568726,115
231,100,35,20,10,2,1e-06,0.0001,50,5,1e-10,1e-10,100,200,100,5,15,40,100,1000,1000,0.029117219347308498,0.11867682197772134,0.7777777777777778,0.8845577211394303,Max_epochs,Max val increment,34.34996938705444,115
